trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1271,False,"{'a': 0.002, 'e': 0.07886639979067495}",20,12,17.57341807898307,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1272,False,"{'a': 0.002, 'e': 0.07870882461879052}",20,14,12.85352450317951,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1273,False,"{'a': 0.002, 'e': 0.07855156428230954}",30,21,20.094174879221026,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1274,False,"{'a': 0.002, 'e': 0.0783946181521904}",20,10,-1.0789608056971538,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
1275,False,"{'a': 0.002, 'e': 0.07823798560064842}",25,11,13.383574858074079,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1276,False,"{'a': 0.002, 'e': 0.07808166600115313}",20,0,32.04914023448718,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1277,False,"{'a': 0.002, 'e': 0.077925658728426}",20,14,11.416929308705294,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1278,False,"{'a': 0.002, 'e': 0.07776996315843764}",20,8,8.77487924827653,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1279,False,"{'a': 0.002, 'e': 0.07761457866840563}",25,7,13.717926091917974,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
1280,False,"{'a': 0.002, 'e': 0.07745950463679176}",25,13,19.943861036273713,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1281,False,"{'a': 0.002, 'e': 0.07730474044329974}",20,7,21.42743247723546,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1282,False,"{'a': 0.002, 'e': 0.07715028546887258}",20,9,13.862898199732697,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1283,False,"{'a': 0.002, 'e': 0.07699613909569011}",30,18,23.061070671165613,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1284,False,"{'a': 0.002, 'e': 0.07684230070716673}",25,7,27.154583260262566,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1285,False,"{'a': 0.002, 'e': 0.0766887696879486}",20,2,11.523870069703783,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1286,False,"{'a': 0.002, 'e': 0.07653554542391151}",25,7,6.052457778107834,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
1287,False,"{'a': 0.002, 'e': 0.07638262730215813}",25,14,-6.031954238608116,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
1288,False,"{'a': 0.002, 'e': 0.07623001471101583}",25,13,24.449479242529847,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1289,False,"{'a': 0.002, 'e': 0.07607770704003398}",20,13,14.217999671408924,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1290,False,"{'a': 0.002, 'e': 0.07592570367998178}",20,6,22.548901069085517,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1291,False,"{'a': 0.002, 'e': 0.07577400402284548}",20,12,16.987984079307864,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1292,False,"{'a': 0.002, 'e': 0.07562260746182634}",20,13,11.749523224535022,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1293,False,"{'a': 0.002, 'e': 0.07547151339133784}",20,0,34.44723794765319,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1294,False,"{'a': 0.002, 'e': 0.07532072120700357}",30,13,10.948582339613875,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1295,False,"{'a': 0.002, 'e': 0.07517023030565453}",25,3,29.552946391999225,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1296,False,"{'a': 0.002, 'e': 0.07502004008532698}",20,2,26.91993847736619,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1297,False,"{'a': 0.002, 'e': 0.07487014994525974}",30,16,-13.80335320637139,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1298,False,"{'a': 0.002, 'e': 0.07472055928589216}",30,15,29.735100992392624,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1299,False,"{'a': 0.002, 'e': 0.07457126750886131}",30,16,24.77525686723366,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1300,False,"{'a': 0.002, 'e': 0.07442227401699995}",35,20,26.560564258723666,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1301,False,"{'a': 0.002, 'e': 0.07427357821433388}",20,9,-16.503475222744655,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1302,False,"{'a': 0.002, 'e': 0.0741251795060797}",20,15,8.271060934286766,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1303,False,"{'a': 0.002, 'e': 0.07397707729864236}",20,14,11.057346513074318,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1304,False,"{'a': 0.002, 'e': 0.0738292709996129}",25,15,17.789907977975286,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1305,False,"{'a': 0.002, 'e': 0.07368176001776583}",20,12,12.750579018560638,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1306,False,"{'a': 0.002, 'e': 0.0735345437630571}",25,10,13.441869244375695,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1307,False,"{'a': 0.002, 'e': 0.07338762164662144}",25,20,8.689631026961985,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1308,False,"{'a': 0.002, 'e': 0.07324099308077024}",35,23,21.612813923096432,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1309,False,"{'a': 0.002, 'e': 0.07309465747898901}",20,4,26.717551068743067,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1310,False,"{'a': 0.002, 'e': 0.07294861425593517}",25,12,20.527283282873054,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1311,False,"{'a': 0.002, 'e': 0.07280286282743559}",35,21,27.93880474441893,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1312,False,"{'a': 0.002, 'e': 0.07265740261048442}",20,16,7.812493481214411,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1313,False,"{'a': 0.002, 'e': 0.07251223302324053}",20,14,11.427568210116572,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1314,False,"{'a': 0.002, 'e': 0.07236735348502546}",20,0,32.45768997156193,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1315,False,"{'a': 0.002, 'e': 0.07222276341632078}",20,12,14.451331633499814,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1316,False,"{'a': 0.002, 'e': 0.0720784622387661}",30,7,40.79693844389586,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1317,False,"{'a': 0.002, 'e': 0.07193444937515645}",20,2,26.995618232872477,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1318,False,"{'a': 0.002, 'e': 0.07179072424944025}",30,18,9.514298983928146,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1319,False,"{'a': 0.002, 'e': 0.07164728628671672}",20,6,25.12156934112402,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1320,False,"{'a': 0.002, 'e': 0.0715041349132339}",25,11,-1.5400017340643235,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
1321,False,"{'a': 0.002, 'e': 0.07136126955638605}",25,5,33.237213374303295,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1322,False,"{'a': 0.002, 'e': 0.0712186896447116}",25,18,12.187811594941536,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1323,False,"{'a': 0.002, 'e': 0.07107639460789066}",35,21,-13.68832851149477,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1324,False,"{'a': 0.002, 'e': 0.07093438387674295}",20,9,19.949633802185325,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1325,False,"{'a': 0.002, 'e': 0.0707926568832253}",25,11,24.358517202917582,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1326,False,"{'a': 0.002, 'e': 0.0706512130604296}",20,0,2.8528798912786595,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1327,False,"{'a': 0.002, 'e': 0.0705100518425803}",25,16,13.592679348416503,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1328,False,"{'a': 0.002, 'e': 0.07036917266503243}",20,3,26.633520266687253,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1329,False,"{'a': 0.002, 'e': 0.07022857496426901}",20,12,7.77274547401227,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1330,False,"{'a': 0.002, 'e': 0.07008825817789911}",25,12,25.76441217728584,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1331,False,"{'a': 0.002, 'e': 0.06994822174465536}",25,10,24.042256161812062,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1332,False,"{'a': 0.002, 'e': 0.06980846510439187}",20,7,26.512943905450427,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1333,False,"{'a': 0.002, 'e': 0.06966898769808184}",20,0,28.30703870117185,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1334,False,"{'a': 0.002, 'e': 0.06952978896781553}",30,16,29.305717263883285,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1335,False,"{'a': 0.002, 'e': 0.06939086835679777}",20,0,33.47303143296412,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1336,False,"{'a': 0.002, 'e': 0.069252225309346}",25,11,28.383077237995256,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1337,False,"{'a': 0.002, 'e': 0.06911385927088774}",35,19,32.03242620692833,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1338,False,"{'a': 0.002, 'e': 0.06897576968795878}",20,10,8.738393144986585,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1339,False,"{'a': 0.002, 'e': 0.06883795600820049}",20,12,-29.615211136708048,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1340,False,"{'a': 0.002, 'e': 0.06870041768035805}",25,5,-5.729041963727993,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
1341,False,"{'a': 0.002, 'e': 0.06856315415427791}",30,16,28.372752175944164,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1342,False,"{'a': 0.002, 'e': 0.06842616488090583}",25,14,23.505492925025134,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1343,False,"{'a': 0.002, 'e': 0.06828944931228448}",20,11,18.37622884186242,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1344,False,"{'a': 0.002, 'e': 0.06815300690155146}",35,17,35.47059798591856,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1345,False,"{'a': 0.002, 'e': 0.06801683710293688}",20,9,21.589519793246517,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1346,False,"{'a': 0.002, 'e': 0.06788093937176144}",20,10,16.723951736629566,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1347,False,"{'a': 0.002, 'e': 0.06774531316443397}",30,23,0.9655942362844527,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1348,False,"{'a': 0.002, 'e': 0.0676099579384495}",20,9,7.590294645655652,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1349,False,"{'a': 0.002, 'e': 0.0674748731523869}",20,3,33.60657670908799,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1350,False,"{'a': 0.002, 'e': 0.06734005826590692}",20,0,32.15883762483156,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1351,False,"{'a': 0.002, 'e': 0.06720551273974976}",20,0,-18.854952958633937,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
1352,False,"{'a': 0.002, 'e': 0.06707123603573319}",25,13,20.713850347053025,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1353,False,"{'a': 0.002, 'e': 0.06693722761675015}",25,10,23.565351420911597,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1354,False,"{'a': 0.002, 'e': 0.06680348694676687}",20,8,21.071329273528907,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1355,False,"{'a': 0.002, 'e': 0.06667001349082043}",20,14,9.026974048479408,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1356,False,"{'a': 0.002, 'e': 0.06653680671501686}",25,9,31.1132462886173,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1357,False,"{'a': 0.002, 'e': 0.06640386608652883}",20,3,17.11721978206187,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1358,False,"{'a': 0.002, 'e': 0.06627119107359372}",30,18,25.543428468405793,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1359,False,"{'a': 0.002, 'e': 0.06613878114551125}",35,20,27.675011566793675,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1360,False,"{'a': 0.002, 'e': 0.06600663577264156}",25,17,4.021909985028506,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1361,False,"{'a': 0.002, 'e': 0.06587475442640295}",25,13,23.814502274759228,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1362,False,"{'a': 0.002, 'e': 0.0657431365792699}",20,0,7.146371256348804,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1363,False,"{'a': 0.002, 'e': 0.0656117817047708}",20,8,21.615339228456506,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1364,False,"{'a': 0.002, 'e': 0.06548068927748603}",30,22,16.41338693576236,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1365,False,"{'a': 0.002, 'e': 0.06534985877304565}",30,0,45.144435716199155,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1366,False,"{'a': 0.002, 'e': 0.06521928966812753}",20,6,23.477369426399314,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1367,False,"{'a': 0.002, 'e': 0.065088981440455}",30,16,13.186205751144625,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1368,False,"{'a': 0.002, 'e': 0.06495893356879505}",35,17,33.819561346331945,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1369,False,"{'a': 0.002, 'e': 0.06482914553295596}",30,12,27.693461491243635,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1370,False,"{'a': 0.002, 'e': 0.06469961681378547}",30,21,15.960104422689747,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1371,False,"{'a': 0.002, 'e': 0.06457034689316847}",20,12,15.704681931916365,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1372,False,"{'a': 0.002, 'e': 0.06444133525402518}",25,12,18.532751880586808,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1373,False,"{'a': 0.002, 'e': 0.06431258138030878}",20,11,16.93294675725064,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1374,False,"{'a': 0.002, 'e': 0.06418408475700368}",20,3,28.60737079897993,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1375,False,"{'a': 0.002, 'e': 0.06405584487012317}",20,8,24.346344183048863,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1376,False,"{'a': 0.002, 'e': 0.06392786120670757}",25,14,21.3135556000327,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1377,False,"{'a': 0.002, 'e': 0.063800133254822}",20,7,17.884524480005982,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1378,False,"{'a': 0.002, 'e': 0.06367266050355457}",20,3,29.213739312002517,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1379,False,"{'a': 0.002, 'e': 0.063545442443014}",20,2,32.240583499362565,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1380,False,"{'a': 0.002, 'e': 0.06341847856432796}",20,1,29.65997929013998,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1381,False,"{'a': 0.002, 'e': 0.0632917683596407}",20,10,5.254862450509201,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1382,False,"{'a': 0.002, 'e': 0.06316531132211131}",20,13,13.059092340835406,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1383,False,"{'a': 0.002, 'e': 0.0630391069459114}",20,0,29.745254672545514,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1384,False,"{'a': 0.002, 'e': 0.06291315472622334}",25,16,18.89735334765997,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1385,False,"{'a': 0.002, 'e': 0.06278745415923806}",25,17,18.102617348876766,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1386,False,"{'a': 0.002, 'e': 0.06266200474215315}",20,8,7.763250725438685,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1387,False,"{'a': 0.002, 'e': 0.06253680597317074}",25,4,38.29564967678091,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1388,False,"{'a': 0.002, 'e': 0.06241185735149562}",25,9,25.69898764216805,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1389,False,"{'a': 0.002, 'e': 0.0622871583773331}",30,22,16.658214571210284,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1390,False,"{'a': 0.002, 'e': 0.062162708551887165}",25,10,26.085967278617616,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1391,False,"{'a': 0.002, 'e': 0.06203850737735829}",25,0,39.539343296487395,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
1392,False,"{'a': 0.002, 'e': 0.061914554356941674}",20,12,7.802067616784506,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1393,False,"{'a': 0.002, 'e': 0.061790848994825016}",20,4,21.873978187903024,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1394,False,"{'a': 0.002, 'e': 0.061667390796186744}",25,19,10.27714267338223,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1395,False,"{'a': 0.002, 'e': 0.06154417926719386}",25,0,39.202395688644025,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1396,False,"{'a': 0.002, 'e': 0.06142121391500013}",20,8,6.577136692973135,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1397,False,"{'a': 0.002, 'e': 0.061298494247743925}",25,11,23.66163365626318,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1398,False,"{'a': 0.002, 'e': 0.06117601977454647}",25,14,22.856632561998467,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1399,False,"{'a': 0.002, 'e': 0.06105379000550965}",30,0,42.69146077681145,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
1400,False,"{'a': 0.002, 'e': 0.06093180445171429}",25,10,23.57495942043868,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1401,False,"{'a': 0.002, 'e': 0.06081006262521795}",20,5,26.515233302106196,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1402,False,"{'a': 0.002, 'e': 0.06068856403905322}",20,6,23.724586812851072,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1403,False,"{'a': 0.002, 'e': 0.060567308207225536}",20,16,7.735243815354876,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1404,False,"{'a': 0.002, 'e': 0.06044629464471146}",35,19,29.26788056847065,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1405,False,"{'a': 0.002, 'e': 0.06032552286745654}",20,2,-15.749019572304226,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
1406,False,"{'a': 0.002, 'e': 0.06020499239237354}",20,16,6.354131078670539,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1407,False,"{'a': 0.002, 'e': 0.06008470273734036}",20,6,27.307964830810782,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1408,False,"{'a': 0.002, 'e': 0.05996465342119827}",25,13,20.678829257566427,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1409,False,"{'a': 0.002, 'e': 0.059844843963749825}",25,14,5.779141049637591,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1410,False,"{'a': 0.002, 'e': 0.05972527388575699}",20,0,32.44878916365873,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1411,False,"{'a': 0.002, 'e': 0.05960594270893937}",25,17,14.180105578578296,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1412,False,"{'a': 0.002, 'e': 0.05948684995597202}",25,8,29.97671111705347,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1413,False,"{'a': 0.002, 'e': 0.05936799515048385}",25,9,28.47317423703639,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1414,False,"{'a': 0.002, 'e': 0.0592493778170554}",20,16,6.594152009810164,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1415,False,"{'a': 0.002, 'e': 0.05913099748121725}",25,14,18.972415929772236,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1416,False,"{'a': 0.002, 'e': 0.05901285366944784}",25,10,25.504743055242027,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1417,False,"{'a': 0.002, 'e': 0.05889494590917182}",20,16,9.36208660153712,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1418,False,"{'a': 0.002, 'e': 0.058777273728757934}",35,15,37.39156555695733,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1419,False,"{'a': 0.002, 'e': 0.05865983665751736}",25,8,26.833578653974154,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1420,False,"{'a': 0.002, 'e': 0.0585426342257016}",20,10,20.548927755615118,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1421,False,"{'a': 0.002, 'e': 0.05842566596450083}",20,0,19.97414662890843,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1422,False,"{'a': 0.002, 'e': 0.05830893140604179}",30,19,10.438604148816506,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1423,False,"{'a': 0.002, 'e': 0.05819243008338615}",20,0,33.742583067689935,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1424,False,"{'a': 0.002, 'e': 0.0580761615305284}",20,8,25.26321389565061,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1425,False,"{'a': 0.002, 'e': 0.057960125282394234}",20,8,21.16571129987686,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1426,False,"{'a': 0.002, 'e': 0.057844320874838456}",20,0,35.41721557054536,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1427,False,"{'a': 0.002, 'e': 0.05772874784464333}",20,10,18.46567805550925,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1428,False,"{'a': 0.002, 'e': 0.05761340572951652}",25,14,18.214529561111107,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1429,False,"{'a': 0.002, 'e': 0.057498294068089484}",20,9,19.835602625028816,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1430,False,"{'a': 0.002, 'e': 0.05738341239991535}",30,21,15.389724664324596,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1431,False,"{'a': 0.002, 'e': 0.05726876026546736}",20,7,10.63987243561794,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1432,False,"{'a': 0.002, 'e': 0.05715433720613676}",30,12,30.124197048447293,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1433,False,"{'a': 0.002, 'e': 0.057040142764231215}",25,5,34.37152705820877,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1434,False,"{'a': 0.002, 'e': 0.056926176482972754}",20,0,25.089168991634793,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1435,False,"{'a': 0.002, 'e': 0.056812437906496156}",35,17,33.61818537303842,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1436,False,"{'a': 0.002, 'e': 0.0566989265798469}",25,13,22.167091749825545,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1437,False,"{'a': 0.002, 'e': 0.056585642048979604}",25,15,8.056159215063014,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1438,False,"{'a': 0.002, 'e': 0.05647258386075591}",20,4,25.017262645381482,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1439,False,"{'a': 0.002, 'e': 0.05635975156294299}",20,7,14.87234163833034,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1440,False,"{'a': 0.002, 'e': 0.05624714470421144}",25,13,15.469053049869288,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1441,False,"{'a': 0.002, 'e': 0.056134762834133725}",30,17,20.1960819930518,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1442,False,"{'a': 0.002, 'e': 0.05602260550318217}",30,10,33.67060192079524,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1443,False,"{'a': 0.002, 'e': 0.055910672262727355}",20,11,17.89541854437361,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1444,False,"{'a': 0.002, 'e': 0.05579896266503611}",20,10,18.675021053738522,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1445,False,"{'a': 0.002, 'e': 0.05568747626326995}",25,17,17.479288428064827,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1446,False,"{'a': 0.002, 'e': 0.05557621261148306}",20,8,23.062123678693073,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1447,False,"{'a': 0.002, 'e': 0.05546517126462075}",20,10,3.044273554065984,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1448,False,"{'a': 0.002, 'e': 0.05535435177851743}",20,14,13.133645792048945,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1449,False,"{'a': 0.002, 'e': 0.055243753709895045}",20,13,10.72059173655394,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1450,False,"{'a': 0.002, 'e': 0.05513337661636114}",20,9,23.497066904582397,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1451,False,"{'a': 0.002, 'e': 0.05502322005640723}",20,16,5.391478271021257,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1452,False,"{'a': 0.002, 'e': 0.05491328358940689}",25,17,17.049415919520655,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1453,False,"{'a': 0.002, 'e': 0.054803566775614154}",20,11,16.497825060949356,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
